Source,Plx,Gmag,BPmag,RPmag
5834808389881302912,5.0007,20.471502,20.591978,19.371735
5961462783570988032,5.0007,17.520504,18.677816,15.972398
3355020850099414400,5.0007,20.349197,22.543941,19.020247
937310985253150592,5.0007,19.110332,20.548906,17.83285
6070949814955415552,5.0007,20.925983,21.103529,19.62597
4267800360862027392,5.0007,20.626274,21.243856,19.516163
6635268900846422272,5.0007,19.845654,19.875153,18.227882
5960831182811706496,5.0007,20.33832,20.27952,18.40954
1645519760576504448,5.0007,13.900562,14.679826,13.040512
6748170431279595648,5.0007,19.023712,20.679796,17.75673
6033342084879150720,5.0007,20.466818,21.474697,19.541887
4160799359565637376,5.0007,20.349327,20.729973,18.832815
426178579609287168,5.0007,9.936634,10.364968,9.345282
5326039551922863360,5.0007,18.492779,19.291956,16.6976
4110137467231627776,5.0007,20.574802,21.490528,19.14781
4122315456178665088,5.0007,19.390127,19.392487,18.129063
6723575558768564480,5.0007,16.245697,17.64846,15.080168
3203239321492789760,5.0007,18.013674,19.765188,16.758902
2128534802048940928,5.0007,17.177881,18.719456,15.992132
4657265865013787392,5.0007,20.089943,19.713478,18.497925
4058724166116349824,5.0007,19.97059,,
712989177005538688,5.0007,10.027595,10.329062,9.559657
1227278559711276800,5.0007,11.729344,12.090352,11.179581
6053341995237797632,5.0007,20.463367,20.614204,18.726295
4047995342139196928,5.0007,19.1252,19.116735,17.826801
6875145916705752576,5.0007,20.897955,20.987488,20.129515
6387958907210041216,5.0007,20.504023,21.341911,19.189095
2019236238093471104,5.0007,20.832115,21.218527,19.571669
4039769242798069888,5.0007,19.851969,19.967962,18.239742
4143812111131152000,5.0007,20.479908,20.949844,19.005264
507291373458362752,5.0007,16.695528,18.133366,15.530024
1921528098618084992,5.0007,19.10708,20.78598,17.854374
3053281152535251840,5.0007,20.240389,20.349777,18.623568
5948652236099401344,5.0007,19.363049,21.774055,18.042822
2725227706467328384,5.0007,15.22431,16.436634,14.128281
2954297622545083648,5.0007,17.738407,19.370882,16.506544
4038988623937328896,5.0007,19.559855,,
5340282178912698624,5.0007,20.277315,,
1808643992867957504,5.0007,20.313265,20.309725,19.097929
4136914011345154816,5.0007,19.296646,19.70888,18.13858
6371074673511070976,5.0007,17.537266,18.939178,16.380568
5850039065414077568,5.0007,20.873354,20.426117,19.020247
4046200320697936512,5.0007,20.048073,,
5800214936553367424,5.0007,20.312456,20.779707,19.277334
221481228549061760,5.0007,20.784027,21.429974,19.840199
4109877333974703616,5.0007,20.235552,20.569668,18.724213
5813082383662133632,5.0007,19.746292,,
3544081638270869504,5.0007,17.875275,19.54281,16.614868
4167410241940975872,5.0007,20.879986,21.71998,19.817272
5870427343948813568,5.0007,20.617065,20.982807,19.1536
5887007773107961728,5.0007,20.26668,21.01256,18.765026
6030069869644141440,5.0007,19.666653,19.989244,17.980713
2500907710695037824,5.0007,20.009907,21.088652,18.735245
672178981874590848,5.0007,16.5836,17.99197,15.402524
2017745025468897024,5.0007,20.780163,21.556267,19.620329
4468473190104427520,5.0007,18.529413,20.427633,17.221684
569487997454077440,5.0008,17.252102,18.69605,16.078154
5694291422276242176,5.0008,19.752539,19.952295,18.498232
4323335593646444800,5.0008,20.907032,21.381313,20.102451
4119921437150470528,5.0008,20.385937,21.431393,19.146152
3177689145163650944,5.0008,17.351791,18.982798,16.124908
4119994318411576448,5.0008,20.374166,21.122822,18.681524
5012558272765374080,5.0008,20.097214,21.398596,18.68727
5770514894072261760,5.0008,15.398848,15.516422,14.353914
5998209591679285504,5.0008,19.589962,19.90253,18.451153
6059973665251955968,5.0008,20.919037,20.877047,19.229052
5924063582676184832,5.0008,20.7836,21.675909,19.352047
5914748554545598080,5.0008,20.608736,21.155828,19.124771
4549966105733262592,5.0008,20.34534,20.764782,18.915941
5875512207209225600,5.0008,20.907503,22.131691,19.916048
4511949632218788224,5.0008,11.042844,11.389636,10.496116
4043054514845329664,5.0008,19.406605,19.684202,17.761229
6745732951445103616,5.0008,17.81476,17.906055,16.678852
5515645143813926016,5.0008,20.663467,20.858582,19.39156
1822098338728358272,5.0008,20.552938,21.299383,19.148195
4119721807076147200,5.0008,20.270042,,
186595923624899584,5.0008,16.044384,17.29452,14.941678
4037314720631516160,5.0008,19.219456,,
4049429586376403584,5.0008,19.104582,,
4262197833724940928,5.0008,19.354906,20.162882,18.2158
6683270761015259392,5.0008,20.70349,21.069319,19.852173
4126028884878976640,5.0008,20.670223,22.0864,19.78819
353171518618611584,5.0008,20.6213,21.463217,19.095043
5852682566294449664,5.0008,20.120777,20.592602,18.807003
4047030314503282688,5.0008,18.644583,18.77375,17.692236
3371980340215287168,5.0008,20.700184,20.990776,19.44318
5876152157380383488,5.0008,20.193686,21.144625,19.12152
4062044970383816320,5.0008,20.405428,21.662758,18.730825
5858341065398230144,5.0008,20.814062,21.310822,19.957108
4117050307319879680,5.0008,20.684265,,
5939592191555526528,5.0008,19.924698,21.229326,18.192318
5961109668541975168,5.0008,19.996725,19.780117,18.319263
1808753085046580480,5.0008,20.767052,20.806227,19.692745
1517168373788000896,5.0008,9.358567,9.572115,8.99111
4051261407110686208,5.0008,19.712633,,
2777524220400697728,5.0008,19.020184,19.119843,18.943155
4077227709957598336,5.0008,19.708652,20.181057,18.617584
1838512015785404032,5.0008,20.384212,21.25842,19.05127
5862963206151583744,5.0008,18.479607,19.285912,16.788889
4307510906910889344,5.0008,14.090868,14.931283,13.192702
5915967702466534400,5.0008,20.03395,21.086077,18.712416
330232171305616512,5.0008,11.739301,12.113168,11.195563
529891865026105600,5.0008,19.51138,21.105232,18.138155
4771253163101019136,5.0008,20.38949,20.564579,20.062136
6060330594194281984,5.0008,20.183237,20.35239,18.182278
6719158957987756288,5.0008,17.39202,19.091684,16.10869
5337463374693405568,5.0008,20.805723,22.148014,19.751976
4039835965125257984,5.0008,19.59956,20.08885,18.435078
1490064583233379968,5.0008,12.750694,13.331101,12.030479
2933966239494275584,5.0008,19.26441,21.035313,17.90637
5997532159368662912,5.0008,20.487572,21.548552,19.586756
5712795447065025408,5.0008,20.22781,20.77286,18.861603
291285029907657344,5.0008,16.64397,18.318016,15.399255
1629355633978969472,5.0008,13.038205,13.60621,12.328148
4052937264708827776,5.0008,19.996155,,
2414432946532498304,5.0008,16.474907,17.81868,15.329822
3335771223288648320,5.0008,20.862747,21.869625,19.690845
2002959720780851328,5.0008,20.78095,21.372541,19.988224
4064175239823553920,5.0008,20.368254,,
564864276182095616,5.0008,11.042056,11.336426,10.582759
987335607515837568,5.0008,10.917151,11.218341,10.449018
5865147317386754944,5.0008,19.440619,19.355005,17.56986
920550721489285376,5.0008,18.483664,20.17084,17.121334
5970731666555598464,5.0008,20.36933,21.022266,18.703918
4042625013811820672,5.0008,19.616793,,
1788852165092960128,5.0008,16.911467,18.449411,15.715916
4116384209460237952,5.0008,19.74525,21.109753,18.748774
6057685753344689280,5.0008,20.795824,21.367811,19.344582
948062559706687488,5.0008,20.932192,21.22744,19.764961
3172961378307184640,5.0008,17.580446,19.141106,16.382097
4390769122815971968,5.0008,17.182127,18.627121,16.010221
4203337059297335296,5.0008,19.250357,19.38209,17.692015
3060810028340198912,5.0008,20.658989,21.33665,19.641306
5971450815879986432,5.0008,19.66997,20.022478,18.231567
2099522370980993792,5.0008,13.791551,13.75291,12.792621
5832831467955206016,5.0008,20.862366,,
1045003682426856960,5.0008,18.175945,20.062927,16.867544
536486190308455040,5.0008,20.90856,21.012947,19.851875
2644476578931268608,5.0008,20.437939,21.28008,18.949148
6510683856778024320,5.0008,13.746156,14.522682,12.887923
1966256442095783808,5.0008,10.398212,10.662974,9.970466
4062745595539483264,5.0008,18.892853,,
4039743503137305472,5.0008,19.969107,20.88867,19.420198
6007403265525378176,5.0008,20.875557,21.82612,19.937624
6287456470620459392,5.0008,17.231583,18.708628,16.05424
5826723229866320000,5.0008,19.24592,21.130188,17.87282
5891719180441620352,5.0008,19.182964,20.22187,17.846827
4109949970517362688,5.0008,20.187988,20.579336,18.9661
4303130452595972864,5.0008,19.007593,19.402296,17.994772
5611480673241343744,5.0008,20.630514,21.211435,19.726006
4053472765449637120,5.0008,19.202482,20.047974,17.217165
4111837969358143616,5.0008,20.566862,20.364807,19.104715
5836139073798872832,5.0008,20.5361,20.670435,19.063637
5877945632619889280,5.0008,20.717295,22.06508,18.938803
4476846795795481856,5.0008,20.373774,20.505053,19.352425
4264672658286056832,5.0008,17.612791,19.32778,16.368504
2562891617854425344,5.0008,16.720322,17.90467,15.364553
4039737872391222144,5.0008,20.054806,,
4687144505015046400,5.0008,20.237566,20.01504,19.737646
3687738398716212864,5.0008,11.518907,11.843072,11.03255
4063170522450467840,5.0008,19.350367,19.973633,17.633118
3852740253270664064,5.0008,16.49306,18.012499,15.291217
5888530390578072832,5.0008,19.386827,20.49116,17.377895
3739911290605280256,5.0008,19.85527,21.313528,18.51566
2034066450946071680,5.0008,20.739256,20.935125,18.957962
5847586707825324800,5.0008,20.851965,22.312862,19.85526
6664379330186243456,5.0008,16.199333,17.690193,15.003165
4124012758602316032,5.0008,19.071644,19.678175,17.523746
5185282542940504832,5.0008,17.993681,19.671276,16.756302
2148186201571088768,5.0008,18.469553,20.174538,17.15413
205071017507270912,5.0008,20.680733,21.206924,19.720848
4071625938617422976,5.0008,18.749407,18.778942,18.359882
1740378751873810688,5.0008,14.7971,15.793568,13.783059
2068257409949529472,5.0008,20.826246,22.117828,19.448168
4056472027027347200,5.0008,20.12037,,
2022689735383177856,5.0008,20.775156,21.274937,19.4999
2749786466905035520,5.0008,16.450558,17.885853,15.266653
4593372350896945408,5.0008,14.324242,14.71945,12.72028
5536809162106730112,5.0008,14.704526,16.009592,13.570049
4284580042161230080,5.0008,20.706139,21.739801,20.07206
1829431565873970304,5.0008,20.77272,21.705658,19.561043
4092310810357402496,5.0008,18.894154,19.288553,17.66804
4039573697238901504,5.0008,19.988249,,
6028561064741865216,5.0008,19.426125,,
3079582948137000448,5.0008,20.642773,20.74524,20.325878
4107120514764409216,5.0008,20.574621,21.420406,19.424562
3142520028801503744,5.0008,17.996885,18.29546,16.635332
5109026188874496256,5.0008,18.10705,19.700123,16.902176
4559355110399303040,5.0008,16.299702,17.63327,15.166421
4518285980298518400,5.0008,20.230856,20.543056,18.534071
3942286679259704320,5.0008,14.925719,15.87466,13.96216
3505815399513382656,5.0008,20.878796,21.492184,19.300974
2200295257370730240,5.0008,16.411608,17.809267,15.262148
2548235643253219200,5.0008,16.951365,18.439783,15.761797
4060794413340882048,5.0008,20.310865,,
4058929813420248192,5.0008,19.209133,20.490347,17.972176
5241776966504692736,5.0008,20.769796,21.743948,19.886723
5848680545781312256,5.0008,19.642931,20.176178,18.563087
2965851428162378368,5.0008,14.571717,15.516152,13.609751
6755063471535431424,5.0008,17.076319,18.5476,15.89185
3582315505858958208,5.0008,18.071169,19.655132,16.859085
989393717188207616,5.0008,18.698498,20.385933,17.452778
461786847787901952,5.0008,17.914911,18.89404,16.712606
6153439540931236480,5.0008,20.807953,21.131483,19.873714
4430112840016378752,5.0008,19.732206,21.384583,18.373465
4161236690316693376,5.0008,20.579388,21.436958,19.204227
2034436883306837888,5.0008,20.316462,20.783634,18.924707
5729262317306334592,5.0008,12.895254,13.453793,12.193719
4261009158575154816,5.0008,11.579149,11.982602,11.001271
4051302363822432896,5.0008,18.890673,18.932234,17.67193
4040703793360408064,5.0008,17.781528,,
4891241252133311488,5.0008,14.807049,15.805452,13.816635
1944279124499908864,5.0008,17.876122,19.726295,16.58358
4893722746797816064,5.0008,16.10675,17.381254,14.991441
3745407921032039552,5.0008,16.113554,17.281576,15.04421
4117579442985744768,5.0008,20.092575,,
2075798758344955136,5.0008,20.92368,,
5927884935340038784,5.0008,20.18611,20.225386,18.726997
4134455713824299136,5.0008,19.244122,19.826632,17.923279
3680496907760948608,5.0008,19.965424,20.925243,18.202759
5299652750337385856,5.0008,20.77181,21.460142,19.984058
4074764460173040128,5.0008,11.788849,12.249521,11.159639
3101127573539810304,5.0008,20.628866,22.263327,19.568207
972263467763481856,5.0008,15.720492,15.807204,14.725151
4043627566511139328,5.0008,19.651411,,
5968387507781018368,5.0008,20.739922,21.61235,19.359446
5416458887070822656,5.0008,16.14181,17.461308,14.953787
5973973469183510016,5.0008,18.983593,20.822533,17.636766
4280990475988820480,5.0008,9.933473,10.308208,9.387161
5888784137209185792,5.0008,20.538567,,
4143747961437484800,5.0008,19.004581,,
4107931198422298112,5.0008,20.142727,21.446161,18.880733
5284232370356007040,5.0008,20.810347,,
5929895426727637632,5.0008,20.621527,21.046774,19.076824
611928798394511616,5.0008,18.040888,19.57081,16.834808
4110673208572935808,5.0008,20.233631,,
2026089184854948864,5.0008,14.519739,14.841636,13.810121
4117653045874310656,5.0008,19.48296,19.913866,17.941727
3873620185240250240,5.0008,17.38222,18.992182,16.169687
2023745060391050624,5.0008,20.346333,20.762577,19.093191
6022992897318664960,5.0008,19.95305,20.840239,18.373524
5934085871783468288,5.0008,19.607456,20.539158,18.337406
5881718469316013056,5.0008,20.838867,21.296835,19.564056
4302318772516042112,5.0008,20.832191,20.922049,19.627716
4226451675597801728,5.0008,20.771177,21.395483,19.4805
4283734998768670080,5.0008,20.419308,21.011703,18.832691
2303568016576937984,5.0008,17.078531,18.737785,15.837726
5832133621681962496,5.0008,20.77768,21.108973,19.61441
5968659224572382464,5.0008,20.55582,21.122648,19.047247
2035518218579556608,5.0008,19.637724,19.734863,18.144468
3399363604293812352,5.0008,20.612312,21.56108,19.84107
3116663191806867840,5.0008,20.75164,21.46583,19.810398
1696858672896936320,5.0008,16.070076,17.45643,14.913248
4052177330456871808,5.0008,19.379053,,
2539333516077462144,5.0008,17.270792,18.73364,16.09331
1868408978198772224,5.0008,20.103731,21.217464,18.753832
1000053001383987712,5.0008,18.210424,19.919878,16.94161
4106542961893173760,5.0008,20.654423,,
5593299252048341632,5.0008,10.326598,10.697388,9.78478
3052132648212555904,5.0008,20.890787,21.268942,19.75237
6724112429682211584,5.0008,19.07878,19.147858,18.127354
4241971423951765120,5.0008,20.374077,21.161707,19.141874
4075995161606254080,5.0008,20.491976,20.842552,19.449047
6140241553107715072,5.0008,20.86981,21.307482,19.853363
5836386670051395712,5.0008,20.764929,21.546513,19.538368
3957547484041247744,5.0008,17.389437,18.760546,16.254978
2047215991511331968,5.0008,20.718546,,
1950423165420103296,5.0008,17.34374,18.855175,16.150265
6055422546087007104,5.0008,20.770388,21.319956,19.196354
5978211094441211520,5.0008,19.24053,,
5836353959665633024,5.0008,20.543173,,
2929560088390292224,5.0008,16.838696,18.373934,15.52238
3045268672004860288,5.0008,14.868452,15.959721,13.759208
4844378073692060672,5.0008,13.391594,13.999013,12.648441
5835000976167824256,5.0008,18.071234,18.225773,16.894781
4097367876626271232,5.0008,20.084238,21.55093,18.663706
428378869873307904,5.0008,17.821192,19.51089,16.582214
4059640853887433728,5.0008,20.602705,,
3323255409415588480,5.0008,16.492167,17.943457,15.309757
3696351663571087616,5.0008,17.76782,19.3523,16.568943
4035655351266941440,5.0008,20.045233,20.419552,18.930904
4248254686235502976,5.0008,20.89454,21.843822,19.692904
699381822963624576,5.0008,20.587454,21.303883,19.305283
5875705480761694080,5.0008,20.23158,20.592377,19.002426
5865208752580488320,5.0008,20.67171,20.603134,19.118284
903892806794668288,5.0008,20.800787,20.495945,20.444044
5893766883397745792,5.0008,20.72918,21.906237,19.904253
5968610365003919232,5.0008,20.450739,21.483843,19.159254
4108424329334950912,5.0008,19.965508,,
3318795274858908160,5.0008,20.744646,21.242855,19.368582
5805582266954444928,5.0008,18.377731,19.725393,17.00606
3878985591530665472,5.0008,20.596674,21.502844,19.420725
251682717024377728,5.0008,18.081686,19.904291,16.808619
4079430654462797696,5.0008,19.86495,20.749914,19.232431
269626673769741440,5.0008,17.561926,19.29269,16.308958
6009480139922385920,5.0008,20.552742,21.092083,19.900047
5888810353699881856,5.0008,20.610216,21.389618,19.675491
6220508955656228736,5.0008,18.93185,21.034897,17.620375
4079341834471063680,5.0008,19.254948,19.648506,18.423683
6086119811218323584,5.0008,20.11885,20.552122,18.832272
1827901354965908480,5.0008,18.97046,19.505774,17.543812
4040496393690842240,5.0008,19.767103,19.465088,17.50429
4162963164091388032,5.0008,20.789839,21.328714,19.93117
4040692626387629184,5.0008,18.856068,18.80296,17.632963
5332946610962253184,5.0008,19.094606,19.702917,17.779442
655881780010441344,5.0008,12.00675,12.416226,11.434763
5998069648775538944,5.0008,20.337103,20.905182,19.302197
4041684214136730624,5.0008,19.719135,19.05537,18.62199
4052150121687294080,5.0008,13.565857,14.21656,12.778289
5830922509579744128,5.0008,20.858759,21.223883,20.329103
4039235498608676224,5.0008,20.16626,20.318071,18.575285
6778985515957839616,5.0008,18.020672,19.481272,16.550322
3313633690535800192,5.0008,17.93675,18.110878,16.710495
4174365958656392192,5.0008,20.723751,21.672953,19.767448
5987397617124535296,5.0008,11.559108,11.985945,10.972382
5918096945389019264,5.0008,20.890013,21.880676,19.627228
1826334997562146944,5.0008,20.87893,21.335724,20.547415
6029333437325992576,5.0008,20.878935,20.61357,19.576128
5253530848893035520,5.0008,20.796703,,
5712771017285222400,5.0008,20.811535,21.524572,19.84165
4061293209422913792,5.0008,19.535683,20.594398,17.970083
4269004635330830080,5.0008,19.965834,20.374495,18.523571
465050782413209472,5.0008,20.91033,21.342985,19.5415
1802991403602457472,5.0008,16.669857,,
4040261411714518528,5.0008,15.818003,15.944247,13.811608
5852617592017138432,5.0008,20.719746,21.81784,19.488531
4043174327242514944,5.0008,19.095074,19.73312,17.988493
4065029835247299840,5.0008,20.18792,21.690628,19.16153
4040434065055287936,5.0008,19.86377,,
5541991985036074240,5.0008,20.717873,22.42681,19.50146
4056564695206193024,5.0008,19.63374,,
5858895459855442176,5.0008,20.804129,22.558744,20.502565
788225321719509760,5.0008,16.815193,18.216322,15.645529
3646432736157973248,5.0008,16.665548,18.072824,15.488493
2205354694486180736,5.0008,16.39502,17.553913,15.310271
5860241846190942720,5.0008,18.610386,18.884575,17.128622
5963718534711062912,5.0008,20.45687,,
3854168725033274752,5.0008,14.032452,14.873617,13.130319
5931616093748673280,5.0008,20.475502,,
3482882340032672640,5.0008,16.674664,17.920805,15.566281
6854066835688658560,5.0008,20.35271,20.921673,18.9213
5601484119686513024,5.0008,20.459019,21.074419,19.14426
463899933041642368,5.0008,19.150505,20.204939,17.622406
4042213938153399680,5.0008,19.63058,19.068974,17.699043
3434035707042694144,5.0008,20.727154,21.157213,19.463787
5934531895453334656,5.0009,20.647997,21.20317,19.137627
2064425994179253504,5.0009,16.12659,17.398106,15.013003
3577354028357374592,5.0009,18.982521,20.908499,17.675995
4053479293803342720,5.0009,19.956656,21.40616,18.170538
4139220653593378432,5.0009,20.86405,21.655748,19.780863
4245663957663464448,5.0009,20.778568,21.407299,19.63303
251703916982304512,5.0009,20.20793,21.14679,18.647177
4270717159027549952,5.0009,20.601252,,
5882348970555772544,5.0009,20.839762,,
2382188221859126144,5.0009,13.373017,14.044009,12.588133
6028953143703504128,5.0009,20.165787,20.628052,18.901894
6476096004105620480,5.0009,20.789545,21.295116,19.521414
5910751108203946880,5.0009,20.808876,21.21924,20.22823
6819438434231319552,5.0009,17.796103,19.519476,16.554037
5311907151021471616,5.0009,20.710505,20.581001,19.269037
4516568233878756864,5.0009,20.889107,21.253437,19.434982
2656593373162889984,5.0009,13.967497,14.801044,13.06956
4135101848694474112,5.0009,20.713213,21.325115,20.101416
4064791790980043136,5.0009,19.19653,,
2017702866060800256,5.0009,20.871243,21.430185,19.856014
5886055355522227584,5.0009,20.632898,21.208538,18.871239
4049667935596747776,5.0009,18.833267,,
5344195134614409088,5.0009,20.842558,21.743523,19.36299
1463673864625622912,5.0009,20.777138,21.212208,19.49908
4516523806757303680,5.0009,20.5635,21.211088,19.306133
2798873712554873856,5.0009,20.516241,21.176601,19.413006
5189377197258115584,5.0009,20.748032,22.128897,19.309023
1877945317414312832,5.0009,10.534659,10.822947,10.08695
3646517085025270400,5.0009,18.03329,19.659214,16.816841
2694043971860289536,5.0009,20.545345,20.977644,19.232609
1032837453121974528,5.0009,16.82997,18.168615,15.692949
4038933682668365184,5.0009,20.039736,20.367395,18.837622
5864860344747023872,5.0009,20.70546,,
3613906639587834112,5.0009,16.96788,18.341887,15.820908
6210818173702760832,5.0009,20.660257,21.463966,19.637503
3028654501560015488,5.0009,19.267384,20.870268,17.910477
6072886501587241856,5.0009,20.705671,,
5944197221182386944,5.0009,19.973473,21.117981,18.774279
5808944749604016768,5.0009,19.521389,21.05753,18.185299
4255008917479936000,5.0009,20.161573,21.588888,19.219
5874839993342386048,5.0009,20.624668,21.366285,19.632977
5970259598074397952,5.0009,20.396269,,
5860003080353951232,5.0009,20.513287,20.610271,19.078768
4051392764360172416,5.0009,19.328278,,
5845127096003371776,5.0009,17.609873,19.137068,16.419756
5905531279831528832,5.0009,18.961432,19.001425,17.136015
5620974917487375232,5.0009,19.369913,21.248608,18.017574
6028142666240071808,5.0009,20.541098,20.15628,19.461454
4080032877571997312,5.0009,19.627537,19.9715,18.5889
6190204289186712320,5.0009,17.793411,19.469273,16.55758
5976520767056590720,5.0009,20.116636,20.229986,18.292515
6122403729293623552,5.0009,20.65566,21.348055,19.420748
4516985223663907072,5.0009,20.513002,21.196634,18.68823
138474693426405504,5.0009,16.359793,17.593836,15.172575
6033841190118021760,5.0009,20.232038,20.193476,19.080944
4035522546604748032,5.0009,19.002934,18.688463,17.737871
3293005134410209280,5.0009,20.900948,21.41331,19.557182
4794702825543616512,5.0009,16.68326,18.182428,15.494188
1778878181585119488,5.0009,12.127969,12.540927,11.546214
6630210460168234880,5.0009,16.544907,17.931328,15.380034
2381764905587307392,5.0009,19.174362,20.832766,17.940565
5957111260147380992,5.0009,20.139864,,
999621928400674688,5.0009,19.747087,21.034811,18.381834
1954401026689658496,5.0009,14.817658,15.764267,13.854544
4109193884441571200,5.0009,20.327097,20.76905,19.01357
3802079155508574976,5.0009,19.04147,21.006777,17.73039
5930950373805992320,5.0009,20.682795,21.365099,19.342848
4317921323548833280,5.0009,20.729872,21.944414,19.661179
1565759086858486400,5.0009,17.98529,19.544146,16.767725
5970989948694536192,5.0009,20.502647,,
5980448153904533248,5.0009,20.145647,20.514414,18.627016
3286911847127971456,5.0009,13.887598,14.806439,12.944663
121134604781726208,5.0009,17.708633,19.582031,16.41702
1497200280555100928,5.0009,11.934754,12.323897,11.379489
5852234068651772672,5.0009,20.83916,21.301619,19.821213
1833751650137850368,5.0009,20.90744,21.335138,19.761497
4661287741079020288,5.0009,20.580929,,
1980456050667867904,5.0009,9.347408,9.592002,8.913279
2019633127429493120,5.0009,20.356756,20.67237,18.812126
2629619397996045312,5.0009,15.406888,16.509247,14.366451
1603593389345579008,5.0009,13.977695,14.873787,13.024627
6028327109324324352,5.0009,19.406433,,
6134424891785339136,5.0009,18.821335,20.699818,17.436949
5972748720633428864,5.0009,20.749846,21.07639,19.405678
4301073438139450880,5.0009,20.245476,20.791008,18.693514
3932635093176200960,5.0009,20.367218,21.639387,19.141705
4703510327568057984,5.0009,14.431923,15.243927,13.552734
4162288922953004928,5.0009,20.858519,20.988972,20.089968
4042791284892772864,5.0009,19.825335,20.713243,18.668814
4615009399696768384,5.0009,16.90112,18.061783,15.511545
4064962902540721152,5.0009,19.696127,20.742527,18.610228
4317432315720884864,5.0009,20.72338,20.912533,19.787506
4065264886025734016,5.0009,19.986086,20.090706,18.94296
5926809716056575488,5.0009,20.364622,20.49946,19.240808
4657246584892042880,5.0009,20.210043,,
6029593677964459008,5.0009,20.598526,20.632513,19.139156
232372063026520320,5.0009,13.505995,14.199768,12.701737
5933772888897078912,5.0009,20.41776,,
4317907236051984896,5.0009,20.679558,,
4124379995414120960,5.0009,20.6725,,
5978002530772690176,5.0009,20.337143,20.797226,19.119507
1999293845930507904,5.0009,20.875515,21.289762,20.07554
1132222893272451968,5.0009,17.899105,19.563276,16.677448
4107906321946646528,5.0009,19.436264,20.223488,17.872004
4079417833930467968,5.0009,19.649109,19.59175,18.279968
5978526997895075456,5.0009,20.629637,,
4112057047073842944,5.0009,19.491114,19.664492,18.31799
5932147432700861440,5.0009,20.518713,21.500166,19.541964
4116341122314732544,5.0009,20.066385,20.30166,18.121038
5832027037726580352,5.0009,20.284317,21.014864,19.202433
1311709920169039616,5.0009,12.733391,,
5491839308323984896,5.0009,16.954552,18.398634,15.765944
5836160445649185536,5.0009,19.249035,19.787155,17.878782
5498283958288501376,5.0009,20.572744,21.092981,19.068737
4042711119363171968,5.0009,19.657217,19.257383,17.98157
4062621939188076160,5.0009,19.111673,,
5359191167535292544,5.0009,20.89104,21.512362,19.70477
4042624945096497536,5.0009,19.923292,19.804846,18.504719
5628717785750671232,5.0009,20.585754,20.615005,19.523014
6111354938808930816,5.0009,17.991907,19.5329,16.807253
4289069142008065536,5.0009,20.553629,,
4036639100775500672,5.0009,19.70114,19.814302,18.65927
6762411443328243968,5.0009,16.350948,17.873537,15.141586
818295281112357760,5.0009,17.02058,18.529133,15.820531
4099556321373457664,5.0009,19.100903,19.469873,18.015818
4041498392394543872,5.0009,18.930632,19.076714,17.333267
5845943109736646912,5.0009,,,20.02012
307731657979672832,5.0009,20.76823,21.075422,19.473946
1821123759120159232,5.0009,19.8742,20.17804,18.80602
2059937512856892288,5.0009,19.58063,20.046362,18.335257
6840411313589869824,5.0009,11.368554,11.721118,10.852011
1823107346797932416,5.0009,20.52429,,
4585532077079512448,5.0009,16.010574,17.234482,14.920869
4136780734224886528,5.0009,20.373291,,
4546258724320644608,5.0009,17.225996,18.749352,16.031143
4831789107934290944,5.0009,19.319212,20.770872,18.018595
6698704674454356736,5.0009,20.691458,21.48755,19.64128
4626332479678816640,5.0009,14.472233,15.405815,13.516425
5970602950667396992,5.0009,19.396498,20.095284,18.258654
5945471001053813632,5.0009,20.049114,20.667198,18.929077
5336770888509640192,5.0009,20.780588,21.524065,19.105629
4360947343813869440,5.0009,15.028704,16.154846,13.977979
4175170487632008832,5.0009,11.482434,11.88112,10.914104
5086411364994391680,5.0009,13.105426,13.831471,12.265763
4040069714416153856,5.0009,19.642036,20.01979,18.479332
3289714704129854720,5.0009,20.720404,21.777552,19.621876
3659441023866482048,5.0009,17.64071,19.147131,16.450533
4144963299792949760,5.0009,19.80783,19.9499,18.490145
405131659307795328,5.0009,11.40136,11.734956,10.900194
4037975973684289664,5.0009,20.437527,20.978456,19.805807
100614350553959424,5.0009,20.458603,20.568304,19.289349
1787389264872706944,5.0009,17.499058,19.38151,16.220976
4512631191982705792,5.0009,20.668598,,
982451370706614656,5.0009,10.95314,11.311461,10.428875
1985431375124068608,5.0009,18.610666,,
5958884531832656768,5.0009,20.567638,21.427534,19.59957
5924701780466926976,5.0009,20.780718,21.34407,20.15864
4173474392169514496,5.0009,19.03243,20.181702,17.801218
2261145662931328,5.0009,13.131979,13.728997,12.400002
4036130443400400256,5.0009,20.026087,,
4036833271848127232,5.0009,19.584583,19.985008,18.620008
313512516456873856,5.0009,11.423165,11.786519,10.878586
1972855951403709568,5.0009,20.863932,21.475513,19.712687
560966026425798016,5.0009,19.294792,19.848028,18.022295
5999187091879019520,5.0009,20.262909,21.105335,18.480694
1606233759144250752,5.0009,19.632236,19.709648,19.496302
3157061959139814272,5.0009,20.593285,21.260296,19.32995
667979019255086208,5.0009,13.742545,14.139654,12.300118
4045643555411135360,5.0009,19.246248,,
6499222478850036992,5.0009,14.132799,14.876815,13.291486
5986087205422540800,5.0009,20.709375,,
5342530439672218368,5.0009,19.57795,,
3946712930820558336,5.0009,18.81863,20.342129,17.519182
1359739779230476800,5.0009,18.406685,20.074429,17.166157
4049692330943650304,5.0009,18.941973,19.018904,17.759668
